id,word,detail,code
1038,alcazar,"Early 17th century: from Spanish alcázar, from Arabic al-qaṣr ‘the castle’.",2
1039,alder,"Old English alor, aler, of Germanic origin; related to German Erle; forms spelled with d are recorded from the 14th century.",2
1040,allegorizer,allegorize,12
1041,alligator,"Late 16th century: from Spanish el lagarto ‘the lizard’, probably based on Latin lacerta.",2
1042,allotmenteer,Early 20th century; earliest use found in Evening News (London). From allotment + -eer.,2
1043,almoner,"Middle English: from Old French aumonier, based on medieval Latin eleemosynarius, from eleemosyna ‘alms’ (see alms).",2
1044,alnager,Early 16th century; earliest use found in Statutes Prohemium Iohannis Rastell. From alnage + -er.,2
1045,altar,"Old English altar, alter, based on late Latin altar, altarium, from Latin altus ‘high’.",2
1046,altimeter,Early 20th century: from Latin altus ‘high’ + -meter.,2
1047,alvar,"Late 19th century; earliest use found in Baedeker&#39;s Norway &amp; Sweden. From Swedish alvar, † alfvar from Swedish regional (Öland) alvar, alver, (Gotland) alver, alvar, alvur, related to Swedish alf, alv kind of (hard) subsoil, cognate with Danish al, in the same sense (also Old Danish aluaer), and apparently further with German regional (Bavaria) Alben kind of chalk soil, probably ultimately from the same Indo-European base as classical Latin albus white.",2
1048,ambassador,"Late Middle English: from French ambassadeur, from Italian ambasciator, based on Latin ambactus ‘servant’.",2
1049,amber,"Late Middle English (also in the sense ‘ambergris’): from Old French ambre, from Arabic ‘anbar ‘ambergris’, later ‘amber’.",2
1050,amelanchier,From French dialect amelancier ‘medlar’.,2
1051,ammeter,Late 19th century: from ampere + -meter.,2
1052,anaphor,1970s: back-formation from anaphora.,2
1053,ancestor,"Middle English: from Old French ancestre, from Latin antecessor, from antecedere, from ante ‘before’ + cedere ‘go’.",2
1054,anchor,"Old English ancor, ancra, via Latin from Greek ankura; reinforced in Middle English by Old French ancre. The current form is from anchora, an erroneous Latin spelling. The verb (from Old French ancrer) dates from Middle English.",2
1055,anemometer,Early 18th century: from Greek anemos ‘wind’ + -meter.,2
1056,anger,"Middle English: from Old Norse angr ‘grief’, angra ‘vex’. The original use was in the Old Norse senses; current senses date from late Middle English.",2
1057,another,Middle English: as an other until the 16th century.,2
1058,answer,"Old English andswaru (noun), andswarian (verb), of Germanic origin; from a base shared by swear.",2
1059,antechamber,"Mid 17th century (as antichamber): from French antichambre, from Italian anticamera, from anti- ‘preceding’ + camera (see chamber).",2
1060,anther,"Early 18th century: from French anthère or modern Latin anthera, from Greek anthēra ‘flowery’, from anthos ‘flower’.",2
1061,antimacassar,Mid 19th century: from anti- + Macassar.,2
1062,antler,"Late Middle English (originally denoting the lowest (forward-directed) branch of the antler): from Anglo-Norman French, variant of Old French antoillier, of unknown origin.",2
1063,anywhither,Early 16th century. From any + whither.,2
1064,applicator,Mid 17th century: from Latin applicat- ‘fastened to’ (from the verb applicare) + -or.,2
1065,aquifer,Early 20th century: from Latin aqui- (from aqua ‘water’) + -fer ‘bearing’.,2
1066,arbiter,"Late Middle English: from Latin, ‘judge, supreme ruler’.",2
1067,arbor,"Mid 17th century: from French arbre ‘tree, axis’. The spelling change was due to association with Latin arbor ‘tree’.",2
1068,archer,"Middle English: from Old French archier, based on Latin arcus ‘bow’.",2
1069,armer,Late 16th century. From arm + -er.,2
1070,armiger,"Mid 16th century: Latin, literally ‘bearing arms’, from arma ‘arms’ + gerere ‘to bear’.",2
1071,armourer,armour,12
1072,arriver,arrive,12
1073,arter,"Mid 18th century; earliest use found in Exmoor Scolding. Representing a variety of regional or colloquial pronunciations of after, after, after.",2
1074,artificer,"Late Middle English: from Anglo-Norman French, probably an alteration of Old French artificien, from artifice (see artifice).",2
1075,ashlar,"Middle English: from Old French aisselier from Latin axilla, diminutive of axis ‘plank’.",2
1076,aster,Early 17th century (in the sense ‘a star’): via Latin from Greek astēr ‘star’.,2
1077,atelier,"Late 17th century: from French, from Old French astelle ‘splinter of wood’, from Latin astula.",2
1078,attainder,"Late Middle English: from Anglo-Norman French, variant (used as a noun) of Old French ateindre in the sense ‘convict, bring to justice’ (see attain).",2
1079,attar,"Late 17th century: via Persian from Arabic ‘iṭr ‘perfume, essence’.",2
1080,auditor,audit,12
1081,auger,"Old English nafogār, from nafu (see nave) + gār ‘piercer’. The n was lost by wrong division of a nauger; compare with adder and apron.",2
1082,auster,"Old English. From classical Latin auster the south wind, the south, perhaps from the same Indo-European base as east.",2
1083,author,"Middle English (in the sense ‘a person who invents or causes something’): from Old French autor, from Latin auctor, from augere ‘increase, originate, promote’. The spelling with th arose in the 15th century, and perhaps became established under the influence of authentic.",2
1084,autoanalyser,1950s; earliest use found in Science News. From auto- + analyser.,2
1085,autocorrelator,"1940s. From auto- + correlate + -or, after autocorrelation.",2
1086,autoinjector,Early 20th century. From auto- + injector.,2
1087,autolocator,1970s. From auto- + locator.,2
1088,autoreceptor,1970s.,2
1089,autosampler,Early 20th century.,2
1090,avar,The name in Avar.,2
1091,avatar,"From Sanskrit avatāra ‘descent’, from ava ‘down’ + tar- ‘to cross’.",2
1092,aver,"Late Middle English (in the sense ‘declare or confirm to be true’): from Old French averer, based on Latin ad ‘to’ (implying ‘cause to be’) + verus ‘true’.",2
1093,axminster,"Early 19th century: named after the town of Axminster in southern England, noted since the 18th century for the production of carpets.",2
1094,bachelor,Middle English: from Old French bacheler; of uncertain origin.,2
1095,badger,"Early 16th century: perhaps from badge, with reference to its distinctive head markings. The verb sense (late 18th century) originates from the sport of badger baiting.",2
1096,balthazar,"1930s: from Balthazar, the name of the king of Babylon, who ‘made a great feast … and drank wine before a thousand’ (Dan. 5:1).",2
1097,baluster,"Early 17th century: from French balustre, from Italian balaustro, from balaust(r)a ‘wild pomegranate flower’ (via Latin from Greek balaustion), so named because part of the pillar resembles the curving calyx tube of the flower.",2
1098,bandolier,"Late 16th century: from French bandoulière; perhaps from Spanish bandolera (from banda ‘sash’), or from Catalan bandolera (from bandoler ‘bandit’).",2
1099,banister,"Mid 17th century: from earlier barrister, alteration of baluster.",2
1100,banner,"Middle English: from Old French baniere, ultimately of Germanic origin and related to band.",2
1101,banter,Late 17th century: of unknown origin.,2
1102,bar,"Middle English: from Old French barre (noun), barrer (verb), of unknown origin.",2
1103,barber,Middle English: via Anglo-Norman French from Old French barbe (see barb).,2
1104,barker,bark,12
1105,barometer,Mid 17th century: from Greek baros ‘weight’ + -meter.,2
1106,barrier,"Late Middle English (denoting a palisade or fortification defending an entrance): from Old French barriere, of unknown origin; related to barre.",2
1107,barrister,"Late Middle English: from the noun bar, perhaps on the pattern of minister.",2
1108,barter,Late Middle English: probably from Old French barater ‘deceive’ (see barratry).,2
1109,baseballer,Mid 19th century; earliest use found in Daily Cleveland (Ohio) Herald. From baseball + -er.,2
1110,baseliner,Late 19th century; earliest use found in Wheelman. From baseline + -er.,2
1111,batter,bat,12
1112,bazaar,"Late 16th century: from Italian bazarro, from Turkish, from Persian bāzār ‘market’.",2
1113,beaker,"Middle English (in the sense ‘large drinking container’): from Old Norse bikarr, perhaps based on Greek bikos ‘drinking bowl’.",2
1114,bear,"Old English beran, of Germanic origin; from an Indo-European root shared by Sanskrit bharati, Greek pherein, and Latin ferre.",2
1115,beaver,"Old English beofor, befor, of Germanic origin; related to Dutch bever and German Biber, from an Indo-European root meaning ‘brown’.",2
1116,beefeater,Early 17th century (originally a derogatory term for a well-fed servant): the current sense dates from the late 17th century.,2
1117,beer,"Old English bēor, of West Germanic origin, based on monastic Latin biber ‘a drink’, from Latin bibere ‘to drink’; related to Dutch bier and German Bier.",2
1118,beezer,"1950s: from the earlier noun beezer, denoting something large or impressive, of unknown origin.",2
1119,beggar,Middle English: from beg + -ar.,2
1120,bender,bend,12
1121,benefactor,"Late Middle English: from Latin, from bene facere ‘do good (to)’ (see benefaction).",2
1122,berber,"From Arabic barbar, from Greek barbaros ‘foreigner’ (see barbarian).",2
1123,berliner,berlin,12
1124,better,bet,12
1125,bewilder,"Late 17th century: from be- ‘thoroughly’ + obsolete wilder ‘lead or go astray’, of unknown origin.",2
1126,biedermeier,"From the name of Gottlieb Biedermaier, a fictitious German provincial schoolmaster and poet created by L. Eichrodt (1854).",2
1127,bier,"Old English bēr, of Germanic origin; related to German Bahre, also to bear.",2
1128,bierkeller,German Bierkeller ‘beer cellar’.,2
1129,binocular,"Early 18th century (in the sense ‘having two eyes’): from Latin bini ‘two together’ + oculus ‘eye’, on the pattern of ocular.",2
1130,biofilter,1930s. From bio- + filter. Compare biofiltration.,2
1131,biomatter,1960s.,2
1132,biowar,1950s; earliest use found in Galaxy Science Fiction.,2
1133,bircher,"From the name of John Birch, a USAF officer and ‘first casualty of the Cold War’, killed by Chinese communists in 1945.",2
1134,bitter,"Old English biter, of Germanic origin; related to Dutch and German bitter, and probably to bite.",2
1135,bitzer,1920s: abbreviation of the phrase bits and pieces.,2
1136,blackamoor,Early 16th century: from black + Moor.,2
1137,bladder,"Old English blǣdre, of Germanic origin; related to Dutch blaar and German Blatter, also to blow.",2
1138,blather,"Late Middle English (as a verb; originally Scots and northern English dialect): from Old Norse blathra ‘talk nonsense’, from blathr ‘nonsense’.",2
1139,blatter,"Early 18th century: originally Scots, of imitative origin.",2
1140,blazer,"Late 19th century: from blaze + -er. The original general sense was ‘a thing that blazes or shines’ (mid 17th century), giving rise to the term for a brightly coloured sporting jacket.",2
1141,blighter,Early 19th century: from blight + -er.,2
1142,blister,"Middle English: perhaps from Old French blestre ‘swelling, pimple’.",2
1143,blockbuster,1940s (denoting a huge aerial bomb capable of destroying a whole block of streets): from block + buster.,2
1144,bloodletter,"Old English; earliest use found in Antwerp Glossary. From blood + let + -er, after to let blood.",2
1145,bloodthirster,"Mid 16th century; earliest use found in John Daus (c1516–1602), schoolmaster and translator. From blood + thirster.",2
1146,bloomer,bloom,12
1147,blooper,"1926 (originally US, denoting a radio which caused others to bloop, i.e. emit a loud howling noise): from imitative bloop + -er.",2
1148,blubber,"Late Middle English (denoting the foaming of the sea, also a bubble on water): perhaps symbolic; compare with blob and blotch.",2
1149,blunder,Middle English: probably of Scandinavian origin and related to blind.,2
1150,bluster,Late Middle English: ultimately imitative.,2
1151,boar,"Old English bār, of West Germanic origin; related to Dutch beer and German Bär.",2
1152,boer,From Dutch boer ‘farmer’.,2
1153,bolivar,"Named after Simón Bolívar (see Bolívar, Simón).",2
1154,bolster,"Old English, of Germanic origin; related to Dutch bolster and German Polster.",2
1155,bombardier,"Mid 16th century (denoting a soldier in charge of a bombard, an early form of cannon): from French, from Old French bombarde ‘cannon’ (see bombard).",2
1156,bonkbuster,"1980s: from bonk, on the pattern of blockbuster.",2
1157,bonzer,Early 20th century: perhaps an alteration of bonanza.,2
1158,boomer,Early 19th century: probably from the verb boom + -er.,2
1159,boor,Mid 16th century (in the sense ‘peasant’): from Low German būr or Dutch boer ‘farmer’.,2
1160,border,Late Middle English: from Old French bordeure; ultimately of Germanic origin and related to board.,2
1161,bother,"Late 17th century (as a noun in the dialect sense ‘noise, chatter’): of Anglo-Irish origin; probably related to Irish bodhaire ‘noise’, bodhraim ‘deafen, annoy’. The verb (originally dialect) meant ‘confuse with noise’ in the early 18th century.",2
1162,botherer,Early 19th century; earliest use found in Cobbett&#39;s Weekly Political Register. From bother + -er.,2
1163,boulder,Late Middle English: shortened from earlier boulderstone.,2
1164,boulevardier,"Late 19th century: from French, originally in the sense ‘person who frequents boulevards’.",2
1165,bouvier,"French, literally ‘cowherd’.",2
1166,bovver,1960s: representing a cockney pronunciation of bother.,2
1167,bower,"Old English būr ‘dwelling, inner room’, of Germanic origin; related to German Bauer ‘birdcage’.",2
1168,bowler,bowl,12
1169,bowser,1920s: from the name of a company of oil storage engineers.,2
1170,boxer,box,12
1171,boyar,Late 16th century: from Russian boyarin ‘grandee’.,2
1172,bracer,brace,12
1173,brainstormer,Early 20th century; earliest use found in The Chicago Tribune. From brainstorm + -er.,2
1174,brazier,"Late 17th century: from French brasier, from braise ‘hot coals’.",2
1175,breastsummer,Early 17th century: from breast and summer.,2
1176,breathalyser,"1960s: blend of breath and analyse, + -er.",2
1177,briar,"Old English brǣr, brēr, of unknown origin.",2
1178,brier,"Old English brǣr, brēr, of unknown origin.",2
1179,brigadier,"Late 17th century: from French (see brigade, -ier).",2
1180,broker,"Middle English (denoting a retailer or pedlar): from Anglo-Norman French brocour, of unknown ultimate origin.",2
1181,brother,"Old English brōthor, of Germanic origin; related to Dutch broeder and German Bruder, from an Indo-European root shared by Latin frater.",2
1182,bruvver,Late 19th century: representing a colloquial pronunciation of brother.,2
1183,buccaneer,"Mid 17th century (originally denoting European hunters in the Caribbean): from French boucanier, from boucan ‘a frame on which to cook or cure meat’, from Tupi mukem.",2
1184,buckler,"Middle English: from Old French (escu) bocler, literally ‘(shield) with a boss’, from bocle ‘buckle, boss’ (see buckle).",2
1185,budgerigar,"Mid 19th century: of Aboriginal origin, perhaps an alteration of Kamilaroi gijirrigaa (also in related languages).",2
1186,buffer,buff,12
1187,bugbear,Late 16th century: probably from obsolete bug ‘bogey’ (of unknown origin) + bear.,2
1188,bugger,"Middle English (originally denoting a heretic, specifically an Albigensian): from Middle Dutch, from Old French bougre ‘heretic’, from medieval Latin Bulgarus ‘Bulgarian’, particularly one belonging to the Orthodox Church and therefore regarded as a heretic by the Roman Church. The sense ‘sodomite’ (16th century) arose from an association of heresy with forbidden sexual practices; its use as a general insult dates from the early 18th century.",2
1189,bulgar,1930s: from Turkish bulgur ‘bruised grain’.,2
1190,bummer,"Mid 19th century: perhaps from German Bummler, from bummeln ‘stroll, loaf about’.",2
1191,bumper,bump,12
1192,bunger,1920s: an alteration of banger.,2
1193,bunker,"Mid 16th century (originally Scots, denoting a seat or bench): perhaps related to bunk.",2
1194,burger,1930s (originally US): abbreviation of hamburger.,2
1195,burgher,"Middle English: from burgh, reinforced by Dutch burger, from burg ‘castle’ (see borough).",2
1196,burglar,"Mid 16th century: from legal French burgler or Anglo-Latin burgulator, burglator; related to Old French burgier ‘pillage’.",2
1197,burgomaster,"Late 16th century: from Dutch burgemeester, from burg ‘castle, citadel’ (see borough) + meester ‘master’. The change in the final element was due to association with master.",2
1198,bursar,"Late Middle English: from French boursier or (in bursar (sense 1)) medieval Latin bursarius, from bursa ‘bag, purse’ (see bursa).",2
